Unnamed: 0,Year,Rank,Title,Artist,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
58,2012,59,Brokenhearted,Karmin,4urcG6Nfubqsuqy3juMjBi,59,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,audio_features,4urcG6Nfubqsuqy3juMjBi,spotify:track:4urcG6Nfubqsuqy3juMjBi,https://api.spotify.com/v1/tracks/4urcG6Nfubqsuqy3juMjBi,https://api.spotify.com/v1/audio-analysis/4urcG6Nfubqsuqy3juMjBi,227147,4
59,2012,60,Not Over You,Gavin DeGraw,6j7hih15xG2cdYwIJnQXsq,64,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,audio_features,6j7hih15xG2cdYwIJnQXsq,spotify:track:6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq,218520,4
60,2012,61,Stereo Hearts,Gym Class Heroes feat Adam Levine,0qOnSQQF0yzuPWsXrQ9paz,78,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960,4
61,2012,62,Back in Time,Pitbull,3eQlGeyuSibgAGPEJugaDW,48,0.729,0.911,0,-4.5,1,0.045,0.00205,1.39e-06,0.295,0.74,127.087,audio_features,3eQlGeyuSibgAGPEJugaDW,spotify:track:3eQlGeyuSibgAGPEJugaDW,https://api.spotify.com/v1/tracks/3eQlGeyuSibgAGPEJugaDW,https://api.spotify.com/v1/audio-analysis/3eQlGeyuSibgAGPEJugaDW,207760,4
62,2012,63,Work Out,J. Cole,2wAJTrFhCnQyNSD3oUgTZO,78,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,audio_features,2wAJTrFhCnQyNSD3oUgTZO,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/tracks/2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/audio-analysis/2wAJTrFhCnQyNSD3oUgTZO,235320,4
63,2012,64,Rumour Has It,Adele,2A73XBDBQgmdXO8VsXPWIs,64,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,audio_features,2A73XBDBQgmdXO8VsXPWIs,spotify:track:2A73XBDBQgmdXO8VsXPWIs,https://api.spotify.com/v1/tracks/2A73XBDBQgmdXO8VsXPWIs,https://api.spotify.com/v1/audio-analysis/2A73XBDBQgmdXO8VsXPWIs,223267,4
64,2012,65,Let's Go,Calvin Harris feat Ne-Yo,4wkQmYpAaMe41Rc3sYZ7Vz,63,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,audio_features,4wkQmYpAaMe41Rc3sYZ7Vz,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/tracks/4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz,232800,4
65,2012,66,Good Girl,Carrie Underwood,20DfkHC5grnKNJCzZQB6KC,58,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91,audio_features,20DfkHC5grnKNJCzZQB6KC,spotify:track:20DfkHC5grnKNJCzZQB6KC,https://api.spotify.com/v1/tracks/20DfkHC5grnKNJCzZQB6KC,https://api.spotify.com/v1/audio-analysis/20DfkHC5grnKNJCzZQB6KC,205560,4
66,2012,67,Pontoon,Little Big Town,2Gy3XMLbBxACZ4tXdFRGr7,59,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,audio_features,2Gy3XMLbBxACZ4tXdFRGr7,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/tracks/2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/audio-analysis/2Gy3XMLbBxACZ4tXdFRGr7,212320,4
67,2012,68,Ho Hey,The Lumineers,0W4Kpfp1w2xkY3PrV714B7,71,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
68,2012,69,Paradise,Coldplay,6nek1Nin9q48AVZcWs9e9D,80,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
69,2012,70,Blown Away,Carrie Underwood,0vFMQi8ZnOM2y8cuReZTZ2,61,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,audio_features,0vFMQi8ZnOM2y8cuReZTZ2,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,https://api.spotify.com/v1/tracks/0vFMQi8ZnOM2y8cuReZTZ2,https://api.spotify.com/v1/audio-analysis/0vFMQi8ZnOM2y8cuReZTZ2,240133,4
70,2012,71,Rolling in the Deep,Adele,1c8gk2PeTE04A1pIDH9YMk,77,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,1c8gk2PeTE04A1pIDH9YMk,spotify:track:1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/tracks/1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/audio-analysis/1c8gk2PeTE04A1pIDH9YMk,228093,4
71,2012,72,Climax,Usher,5pyVqlqThcxI7tPDjHIzPh,58,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,audio_features,5pyVqlqThcxI7tPDjHIzPh,spotify:track:5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/tracks/5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/audio-analysis/5pyVqlqThcxI7tPDjHIzPh,232907,4
72,2012,73,"Work Hard, Play Hard",Wiz Khalifa,22D775N2h63DEldQ2PDhvm,0,0.797,0.649,11,-4.627,1,0.0675,0.0522,1.9e-05,0.258,0.475,140.015,audio_features,22D775N2h63DEldQ2PDhvm,spotify:track:22D775N2h63DEldQ2PDhvm,https://api.spotify.com/v1/tracks/22D775N2h63DEldQ2PDhvm,https://api.spotify.com/v1/audio-analysis/22D775N2h63DEldQ2PDhvm,219013,4
73,2012,74,Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,4kte3OcW800TPvOVgrLLj8,66,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,audio_features,4kte3OcW800TPvOVgrLLj8,spotify:track:4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/tracks/4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/audio-analysis/4kte3OcW800TPvOVgrLLj8,251627,4
74,2012,75,Pound the Alarm,Nicki Minaj,0LohatbcUXRauoeMlR1jnS,58,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054,audio_features,0LohatbcUXRauoeMlR1jnS,spotify:track:0LohatbcUXRauoeMlR1jnS,https://api.spotify.com/v1/tracks/0LohatbcUXRauoeMlR1jnS,https://api.spotify.com/v1/audio-analysis/0LohatbcUXRauoeMlR1jnS,205640,4
75,2012,76,Come Over,Kenny Chesney,6BCrbWBpb8d6KWmEqZ41tr,53,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,audio_features,6BCrbWBpb8d6KWmEqZ41tr,spotify:track:6BCrbWBpb8d6KWmEqZ41tr,https://api.spotify.com/v1/tracks/6BCrbWBpb8d6KWmEqZ41tr,https://api.spotify.com/v1/audio-analysis/6BCrbWBpb8d6KWmEqZ41tr,248427,4
76,2012,77,Heart Attack,Trey Songz,25CA8QVJQrh5R05UUCaODM,52,0.608,0.863,11,-4.87,1,0.131,0.0593,0.0,0.228,0.476,150.029,audio_features,25CA8QVJQrh5R05UUCaODM,spotify:track:25CA8QVJQrh5R05UUCaODM,https://api.spotify.com/v1/tracks/25CA8QVJQrh5R05UUCaODM,https://api.spotify.com/v1/audio-analysis/25CA8QVJQrh5R05UUCaODM,233147,4
77,2012,78,Drank in My Cup,Kirko Bangz,3m8CQnnfJJp4eQMWWl3zay,62,0.451,0.632,8,-7.98,0,0.297,0.0114,0.0,0.198,0.234,132.89,audio_features,3m8CQnnfJJp4eQMWWl3zay,spotify:track:3m8CQnnfJJp4eQMWWl3zay,https://api.spotify.com/v1/tracks/3m8CQnnfJJp4eQMWWl3zay,https://api.spotify.com/v1/audio-analysis/3m8CQnnfJJp4eQMWWl3zay,232160,4
78,2012,79,Birthday Cake,Rihanna feat Chris Brown,142G5OYLxCFvWmOnc8mKge,4,0.799,0.575,3,-6.606,1,0.15,0.000621,0.914,0.0919,0.213,159.945,audio_features,142G5OYLxCFvWmOnc8mKge,spotify:track:142G5OYLxCFvWmOnc8mKge,https://api.spotify.com/v1/tracks/142G5OYLxCFvWmOnc8mKge,https://api.spotify.com/v1/audio-analysis/142G5OYLxCFvWmOnc8mKge,222067,4
79,2012,80,So Good,B.o.B,28GUjBGqZVcAV4PHSYzkj2,60,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,audio_features,28GUjBGqZVcAV4PHSYzkj2,spotify:track:28GUjBGqZVcAV4PHSYzkj2,https://api.spotify.com/v1/tracks/28GUjBGqZVcAV4PHSYzkj2,https://api.spotify.com/v1/audio-analysis/28GUjBGqZVcAV4PHSYzkj2,213253,4
80,2012,81,50 Ways to Say Goodbye,Train,2NniAhAtkRACaMeYt48xlD,64,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,audio_features,2NniAhAtkRACaMeYt48xlD,spotify:track:2NniAhAtkRACaMeYt48xlD,https://api.spotify.com/v1/tracks/2NniAhAtkRACaMeYt48xlD,https://api.spotify.com/v1/audio-analysis/2NniAhAtkRACaMeYt48xlD,247947,4
81,2012,82,Red Solo Cup,Toby Keith,4YKAOXyqkKZ5gOZR0AmVMN,61,0.535,0.56,4,-6.586,1,0.0901,0.287,0.0,0.209,0.785,164.17,audio_features,4YKAOXyqkKZ5gOZR0AmVMN,spotify:track:4YKAOXyqkKZ5gOZR0AmVMN,https://api.spotify.com/v1/tracks/4YKAOXyqkKZ5gOZR0AmVMN,https://api.spotify.com/v1/audio-analysis/4YKAOXyqkKZ5gOZR0AmVMN,223387,4
82,2012,83,Love You like a Love Song,Selena Gomez & the Scene,0laYHRpNTS6i8FXdupHkJ4,78,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,audio_features,0laYHRpNTS6i8FXdupHkJ4,spotify:track:0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4,188453,4
83,2012,84,Turn Up the Music,Chris Brown,1RMRkCn07y2xtBip9DzwmC,62,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,audio_features,1RMRkCn07y2xtBip9DzwmC,spotify:track:1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/tracks/1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/audio-analysis/1RMRkCn07y2xtBip9DzwmC,227973,4
84,2012,85,Die Young,Kesha,7EQGXaVSyEDsCWKmUcfpLk,74,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,7EQGXaVSyEDsCWKmUcfpLk,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4
85,2012,86,5 O'Clock,T-Pain feat Wiz Khalifa and Lily Allen,42EMFjvFtOki8MA0JNZqVK,56,0.523,0.742,7,-5.495,0,0.227,0.0697,0.0,0.102,0.353,83.066,audio_features,42EMFjvFtOki8MA0JNZqVK,spotify:track:42EMFjvFtOki8MA0JNZqVK,https://api.spotify.com/v1/tracks/42EMFjvFtOki8MA0JNZqVK,https://api.spotify.com/v1/audio-analysis/42EMFjvFtOki8MA0JNZqVK,281280,4
86,2012,87,A Thousand Years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,77,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6lanRgr6wXibZr8KgzXxBl,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120,3
87,2012,88,Take a Little Ride,Jason Aldean,2o5mwv7hvas1jdUg14Nihv,55,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867,audio_features,2o5mwv7hvas1jdUg14Nihv,spotify:track:2o5mwv7hvas1jdUg14Nihv,https://api.spotify.com/v1/tracks/2o5mwv7hvas1jdUg14Nihv,https://api.spotify.com/v1/audio-analysis/2o5mwv7hvas1jdUg14Nihv,187613,4
88,2012,89,You da One,Rihanna,3Yt9lRtS5V4nbJnwcgFgvC,70,0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.05,audio_features,3Yt9lRtS5V4nbJnwcgFgvC,spotify:track:3Yt9lRtS5V4nbJnwcgFgvC,https://api.spotify.com/v1/tracks/3Yt9lRtS5V4nbJnwcgFgvC,https://api.spotify.com/v1/audio-analysis/3Yt9lRtS5V4nbJnwcgFgvC,200013,4
89,2012,90,We Run the Night,Havana Brown feat Pitbull,746JQNOIJhsTkUUnT6M5kK,2,0.782,0.615,0,-7.17,1,0.0399,0.0862,2.13e-06,0.346,0.579,127.075,audio_features,746JQNOIJhsTkUUnT6M5kK,spotify:track:746JQNOIJhsTkUUnT6M5kK,https://api.spotify.com/v1/tracks/746JQNOIJhsTkUUnT6M5kK,https://api.spotify.com/v1/audio-analysis/746JQNOIJhsTkUUnT6M5kK,228824,4
90,2012,91,It's Time,Imagine Dragons,6BtmXhTJMM9sBTHeYYASGz,63,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,audio_features,6BtmXhTJMM9sBTHeYYASGz,spotify:track:6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/tracks/6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/audio-analysis/6BtmXhTJMM9sBTHeYYASGz,237987,4
91,2012,92,Cashin' Out,Cash Out,1POAx4NMLOBPVKZUSsBh92,56,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,audio_features,1POAx4NMLOBPVKZUSsBh92,spotify:track:1POAx4NMLOBPVKZUSsBh92,https://api.spotify.com/v1/tracks/1POAx4NMLOBPVKZUSsBh92,https://api.spotify.com/v1/audio-analysis/1POAx4NMLOBPVKZUSsBh92,238760,4
92,2012,93,I Don't Want This Night to End,Luke Bryan,7c1KTn1z8Gw8ouYdcF4qaG,66,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,audio_features,7c1KTn1z8Gw8ouYdcF4qaG,spotify:track:7c1KTn1z8Gw8ouYdcF4qaG,https://api.spotify.com/v1/tracks/7c1KTn1z8Gw8ouYdcF4qaG,https://api.spotify.com/v1/audio-analysis/7c1KTn1z8Gw8ouYdcF4qaG,219973,4
93,2012,94,Diamonds,Rihanna,1z9kQ14XBSN0r2v6fx4IdG,74,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,audio_features,1z9kQ14XBSN0r2v6fx4IdG,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/tracks/1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/audio-analysis/1z9kQ14XBSN0r2v6fx4IdG,225147,4
94,2012,95,Hard to Love,Lee Brice,6E9V9TRlVOLjenGjHemzEH,65,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,audio_features,6E9V9TRlVOLjenGjHemzEH,spotify:track:6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/tracks/6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH,224293,4
95,2012,96,Somethin' 'Bout a Truck,Kip Moore,6Ymvlzom4TQeoKqAWsZRD8,65,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01,audio_features,6Ymvlzom4TQeoKqAWsZRD8,spotify:track:6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/tracks/6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/audio-analysis/6Ymvlzom4TQeoKqAWsZRD8,213827,4
96,2012,97,Adorn,Miguel,25cUhiAod71TIQSNicOaW3,66,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,audio_features,25cUhiAod71TIQSNicOaW3,spotify:track:25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/tracks/25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/audio-analysis/25cUhiAod71TIQSNicOaW3,193147,4
97,2012,98,Fly Over States,Jason Aldean,17X2tSzibD9n9QRjdExcWT,59,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587,audio_features,17X2tSzibD9n9QRjdExcWT,spotify:track:17X2tSzibD9n9QRjdExcWT,https://api.spotify.com/v1/tracks/17X2tSzibD9n9QRjdExcWT,https://api.spotify.com/v1/audio-analysis/17X2tSzibD9n9QRjdExcWT,218200,4
98,2012,99,Even If It Breaks Your Heart,Eli Young Band,0Nu9WA8kEbBWEsay2s8Q0U,63,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,audio_features,0Nu9WA8kEbBWEsay2s8Q0U,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,https://api.spotify.com/v1/tracks/0Nu9WA8kEbBWEsay2s8Q0U,https://api.spotify.com/v1/audio-analysis/0Nu9WA8kEbBWEsay2s8Q0U,220520,4
99,2012,100,Burn It Down,Linkin Park,7oVEtyuv9NBmnytsCIsY5I,73,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,audio_features,7oVEtyuv9NBmnytsCIsY5I,spotify:track:7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/tracks/7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/audio-analysis/7oVEtyuv9NBmnytsCIsY5I,230253,4
100,2013,1,Thrift Shop,Macklemore & Ryan Lewis feat Wanz,6CjtS2JZH9RkDz5UVInsa9,74,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
101,2013,2,Blurred Lines,Robin Thicke feat T.I. and Pharrell Williams,0n4bITAu0Y0nigrz3MFJMb,73,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4
102,2013,3,Radioactive,Imagine Dragons,4G8gkOterJn0Ywt6uhqbhp,69,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4
103,2013,4,Harlem Shake,Baauer,01XFgRZfZI7oBagNf1Loml,54,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,audio_features,01XFgRZfZI7oBagNf1Loml,spotify:track:01XFgRZfZI7oBagNf1Loml,https://api.spotify.com/v1/tracks/01XFgRZfZI7oBagNf1Loml,https://api.spotify.com/v1/audio-analysis/01XFgRZfZI7oBagNf1Loml,196664,4
104,2013,5,Can't Hold Us,Macklemore & Ryan Lewis feat Ray Dalton,3bidbhpOYeV4knp8AIu8Xn,78,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
105,2013,6,Mirrors,Justin Timberlake,4rHZZAmHpZrA3iH5zx8frV,75,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147,4
106,2013,7,Just Give Me a Reason,Pink feat Nate Ruess,1mKXFLRA179hdOWQBwUk9e,78,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,audio_features,1mKXFLRA179hdOWQBwUk9e,spotify:track:1mKXFLRA179hdOWQBwUk9e,https://api.spotify.com/v1/tracks/1mKXFLRA179hdOWQBwUk9e,https://api.spotify.com/v1/audio-analysis/1mKXFLRA179hdOWQBwUk9e,242733,4
107,2013,8,When I Was Your Man,Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,86,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4
108,2013,9,Cruise,Florida Georgia Line feat Nelly,7klLOGkIVYwjs7KivyZUfO,0,0.572,0.535,10,-8.206,1,0.0485,0.00168,0.734,0.124,0.415,74.516,audio_features,7klLOGkIVYwjs7KivyZUfO,spotify:track:7klLOGkIVYwjs7KivyZUfO,https://api.spotify.com/v1/tracks/7klLOGkIVYwjs7KivyZUfO,https://api.spotify.com/v1/audio-analysis/7klLOGkIVYwjs7KivyZUfO,203200,4
109,2013,10,Roar,Katy Perry,27tNWlhdAryQY04Gb2ZhUI,76,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,audio_features,27tNWlhdAryQY04Gb2ZhUI,spotify:track:27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/tracks/27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/audio-analysis/27tNWlhdAryQY04Gb2ZhUI,223546,4
110,2013,11,Locked Out of Heaven,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,84,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4
111,2013,12,Ho Hey,The Lumineers,0W4Kpfp1w2xkY3PrV714B7,71,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
112,2013,13,Stay,Rihanna feat Mikky Ekko,4eHC3cQ1odyy4Wf0zJvI1a,20,0.676,0.314,9,-8.124,0,0.0286,0.901,0.0,0.138,0.107,111.945,audio_features,4eHC3cQ1odyy4Wf0zJvI1a,spotify:track:4eHC3cQ1odyy4Wf0zJvI1a,https://api.spotify.com/v1/tracks/4eHC3cQ1odyy4Wf0zJvI1a,https://api.spotify.com/v1/audio-analysis/4eHC3cQ1odyy4Wf0zJvI1a,240004,4
113,2013,14,Get Lucky,Daft Punk feat Pharrell Williams,2Foc5Q5nqNiosCNqttzHof,78,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
114,2013,15,Royals,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,76,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
115,2013,16,I Knew You Were Trouble,Taylor Swift,6AtZLIzUINvExIUy4QhdjP,70,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008,audio_features,6AtZLIzUINvExIUy4QhdjP,spotify:track:6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/tracks/6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/audio-analysis/6AtZLIzUINvExIUy4QhdjP,219760,4
116,2013,17,We Can't Stop,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,76,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,audio_features,2y4lAQpi5VTNLu2ldeTdUH,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,231240,4
